Lea State,LEA,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
UT,WASATCH DISTRICT,4901110,2009,Total enrollment,,20,45,,,780,15,4210,,5065,705,35,485
UT,WASHINGTON DISTRICT,4901140,2009,Allegations - basis of disability,0,,,,,,,,,,,,
UT,WASHINGTON DISTRICT,4901140,2009,Disciplined for harassment or bullying on basis of disability,,0,0,,,0,0,0,,0,0,0,0
UT,WASHINGTON DISTRICT,4901140,2009,Students reported to have been harassed or bullied on basis of disability,,0,0,,,0,0,0,,0,0,0,0
UT,WASHINGTON DISTRICT,4901140,2009,Total enrollment,,495,670,,,2945,225,21175,,25510,2785,15,1955
UT,GRAND DISTRICT,4900330,2015,Allegations - basis of disability,1,,,,,,,,,,,,
UT,GRAND DISTRICT,4900330,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,2,0,2,0,0,0
UT,GRAND DISTRICT,4900330,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,2,0,2,0,0,0
UT,GRAND DISTRICT,4900330,2015,Total enrollment,,89,,13,8,262,8,1117,13,1510,269,0,108
UT,PARK CITY DISTRICT,4900750,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,PARK CITY DISTRICT,4900750,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,PARK CITY DISTRICT,4900750,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,PARK CITY DISTRICT,4900750,2015,Total enrollment,,8,,87,17,995,32,3734,89,4962,321,102,445
UT,RANCHES ACADEMY,4900064,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,RANCHES ACADEMY,4900064,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,RANCHES ACADEMY,4900064,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,RANCHES ACADEMY,4900064,2015,Total enrollment,,4,,2,4,25,2,322,10,369,59,2,2
UT,OPEN CLASSROOM,4900118,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,OPEN CLASSROOM,4900118,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,OPEN CLASSROOM,4900118,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,OPEN CLASSROOM,4900118,2015,Total enrollment,,4,,2,2,34,7,316,34,399,53,2,4
UT,WASATCH DISTRICT,4901110,2015,Allegations - basis of disability,1,,,,,,,,,,,,
UT,WASATCH DISTRICT,4901110,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,2,0,2,0,0,0
UT,WASATCH DISTRICT,4901110,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,2,0,2,0,0,0
UT,WASATCH DISTRICT,4901110,2015,Total enrollment,,21,,46,14,1222,27,5097,71,6498,731,91,481
UT,MERIT COLLEGE PREPARATORY ACADEMY,4900131,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,MERIT COLLEGE PREPARATORY ACADEMY,4900131,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,MERIT COLLEGE PREPARATORY ACADEMY,4900131,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,MERIT COLLEGE PREPARATORY ACADEMY,4900131,2015,Total enrollment,,2,,37,2,55,2,268,7,373,41,16,43
UT,WEILENMANN SCHOOL OF DISCOVERY,4900145,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,WEILENMANN SCHOOL OF DISCOVERY,4900145,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,WEILENMANN SCHOOL OF DISCOVERY,4900145,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,WEILENMANN SCHOOL OF DISCOVERY,4900145,2015,Total enrollment,,2,,10,2,28,7,511,16,576,65,31,7
UT,LIBERTY ACADEMY,4900047,2011,Allegations - basis of disability,0,,,,,,,,,,,,
UT,LIBERTY ACADEMY,4900047,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,LIBERTY ACADEMY,4900047,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,LIBERTY ACADEMY,4900047,2011,Total enrollment,,0,,0,2,22,4,460,0,488,56,2,0
UT,OGDEN PREPARATORY ACADEMY,4900058,2011,Allegations - basis of disability,0,,,,,,,,,,,,
UT,OGDEN PREPARATORY ACADEMY,4900058,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,OGDEN PREPARATORY ACADEMY,4900058,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,OGDEN PREPARATORY ACADEMY,4900058,2011,Total enrollment,,10,,25,10,328,25,637,0,1035,113,16,154
UT,CANYON RIM ACADEMY,4900071,2011,Allegations - basis of disability,0,,,,,,,,,,,,
UT,CANYON RIM ACADEMY,4900071,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYON RIM ACADEMY,4900071,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYON RIM ACADEMY,4900071,2011,Total enrollment,,4,,10,4,40,10,457,7,532,47,4,0
UT,SUCCESS ACADEMY,4900037,2011,Allegations - basis of disability,0,,,,,,,,,,,,
UT,SUCCESS ACADEMY,4900037,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,SUCCESS ACADEMY,4900037,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,SUCCESS ACADEMY,4900037,2011,Total enrollment,,0,,7,5,19,2,307,0,340,2,2,0
UT,MONTICELLO ACADEMY,4900049,2011,Allegations - basis of disability,0,,,,,,,,,,,,
UT,MONTICELLO ACADEMY,4900049,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,MONTICELLO ACADEMY,4900049,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,MONTICELLO ACADEMY,4900049,2011,Total enrollment,,4,,43,40,160,16,454,31,748,56,10,0
UT,SUMMIT ACADEMY,4900066,2011,Allegations - basis of disability,0,,,,,,,,,,,,
UT,SUMMIT ACADEMY,4900066,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,SUMMIT ACADEMY,4900066,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,SUMMIT ACADEMY,4900066,2011,Total enrollment,,0,,19,4,28,7,979,4,1041,77,10,4
UT,WALDEN SCHOOL OF LIBERAL ARTS,4900061,2011,Allegations - basis of disability,0,,,,,,,,,,,,
UT,WALDEN SCHOOL OF LIBERAL ARTS,4900061,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,WALDEN SCHOOL OF LIBERAL ARTS,4900061,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,WALDEN SCHOOL OF LIBERAL ARTS,4900061,2011,Total enrollment,,10,,7,10,22,4,286,0,339,65,16,0
UT,JUAB DISTRICT,4900450,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,JUAB DISTRICT,4900450,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,JUAB DISTRICT,4900450,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,JUAB DISTRICT,4900450,2015,Total enrollment,,11,,10,8,89,19,2276,41,2454,385,0,0
UT,MONTICELLO ACADEMY,4900049,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,MONTICELLO ACADEMY,4900049,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,MONTICELLO ACADEMY,4900049,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,MONTICELLO ACADEMY,4900049,2015,Total enrollment,,4,,25,79,55,13,355,217,748,53,10,55
UT,PROVO DISTRICT,4900810,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,PROVO DISTRICT,4900810,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,PROVO DISTRICT,4900810,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,PROVO DISTRICT,4900810,2015,Total enrollment,,156,,340,413,4146,159,11806,427,17447,2135,0,1772
UT,SUCCESS ACADEMY,4900037,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,SUCCESS ACADEMY,4900037,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,SUCCESS ACADEMY,4900037,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,SUCCESS ACADEMY,4900037,2015,Total enrollment,,4,,8,2,32,2,362,10,420,2,7,0
UT,DUCHESNE DISTRICT,4900240,2015,Allegations - basis of disability,24,,,,,,,,,,,,
UT,DUCHESNE DISTRICT,4900240,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,4,0,4,0,0,0
UT,DUCHESNE DISTRICT,4900240,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,24,0,24,4,0,0
UT,DUCHESNE DISTRICT,4900240,2015,Total enrollment,,253,,16,25,345,24,4400,111,5174,927,18,92
UT,KAIROS ACADEMY,4900173,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,KAIROS ACADEMY,4900173,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,KAIROS ACADEMY,4900173,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,KAIROS ACADEMY,4900173,2015,Total enrollment,,2,,0,0,44,5,14,0,65,4,0,17
UT,DUAL IMMERSION ACADEMY,4900073,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,DUAL IMMERSION ACADEMY,4900073,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,DUAL IMMERSION ACADEMY,4900073,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,DUAL IMMERSION ACADEMY,4900073,2015,Total enrollment,,0,,0,0,430,0,43,4,477,65,0,271
UT,GRANITE DISTRICT,4900360,2011,Allegations - basis of disability,59,,,,,,,,,,,,
UT,GRANITE DISTRICT,4900360,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,9,33,8,61,0,111,4,0,2
UT,GRANITE DISTRICT,4900360,2011,Students reported to have been harassed or bullied on basis of disability,,2,,0,2,14,6,65,4,93,56,0,2
UT,GRANITE DISTRICT,4900360,2011,Total enrollment,,1076,,2923,2568,20594,2017,38152,722,68052,8655,170,16407
UT,PARK CITY DISTRICT,4900750,2011,Allegations - basis of disability,0,,,,,,,,,,,,
UT,PARK CITY DISTRICT,4900750,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,PARK CITY DISTRICT,4900750,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,PARK CITY DISTRICT,4900750,2011,Total enrollment,,0,,73,14,879,21,3426,111,4524,343,88,455
UT,CITY ACADEMY,4900009,2011,Allegations - basis of disability,1,,,,,,,,,,,,
UT,CITY ACADEMY,4900009,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,4,0,4,0,0,0
UT,CITY ACADEMY,4900009,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,2,0,2,2,0,0
UT,CITY ACADEMY,4900009,2011,Total enrollment,,7,,4,2,28,4,142,4,191,32,4,5
UT,LINCOLN ACADEMY,4900022,2011,Allegations - basis of disability,1,,,,,,,,,,,,
UT,LINCOLN ACADEMY,4900022,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,2,0,2,0,0,0
UT,LINCOLN ACADEMY,4900022,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,2,2,2,0,0
UT,LINCOLN ACADEMY,4900022,2011,Total enrollment,,0,,7,4,19,4,571,43,648,86,19,0
UT,MURRAY DISTRICT,4900600,2011,Allegations - basis of disability,2,,,,,,,,,,,,
UT,MURRAY DISTRICT,4900600,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,2,7,0,9,0,0,0
UT,MURRAY DISTRICT,4900600,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,2,0,2,0,0,0
UT,MURRAY DISTRICT,4900600,2011,Total enrollment,,83,,141,74,1067,175,5792,91,7423,898,42,259
UT,SOUTH SANPETE DISTRICT,4900960,2011,Allegations - basis of disability,1,,,,,,,,,,,,
UT,SOUTH SANPETE DISTRICT,4900960,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,2,0,2,0,0,0
UT,SOUTH SANPETE DISTRICT,4900960,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,2,0,2,0,0,0
UT,SOUTH SANPETE DISTRICT,4900960,2011,Total enrollment,,42,,22,22,361,39,2854,0,3340,467,6,145
UT,INTECH COLLEGIATE HIGH SCHOOL,4900039,2011,Allegations - basis of disability,0,,,,,,,,,,,,
UT,INTECH COLLEGIATE HIGH SCHOOL,4900039,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,INTECH COLLEGIATE HIGH SCHOOL,4900039,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,INTECH COLLEGIATE HIGH SCHOOL,4900039,2011,Total enrollment,,0,,13,0,25,0,148,0,186,13,13,16
UT,GRANITE DISTRICT,4900360,2015,Allegations - basis of disability,62,,,,,,,,,,,,
UT,GRANITE DISTRICT,4900360,2015,Disciplined for harassment or bullying on basis of disability,,0,,4,0,19,4,43,0,70,13,0,4
UT,GRANITE DISTRICT,4900360,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,15,2,68,0,85,45,4,6
UT,GRANITE DISTRICT,4900360,2015,Total enrollment,,1180,,3279,2989,23251,2766,60733,364,94562,10001,597,22221
UT,OGDEN CITY DISTRICT,4900720,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,OGDEN CITY DISTRICT,4900720,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,OGDEN CITY DISTRICT,4900720,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,OGDEN CITY DISTRICT,4900720,2015,Total enrollment,,247,,101,62,6347,214,5341,369,12681,1616,132,3545
UT,NAVIGATOR POINTE ACADEMY,4900034,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,NAVIGATOR POINTE ACADEMY,4900034,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,NAVIGATOR POINTE ACADEMY,4900034,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,NAVIGATOR POINTE ACADEMY,4900034,2015,Total enrollment,,2,,22,13,52,7,397,22,515,77,0,0
UT,LUMEN SCHOLAR INSTITUTE,4900182,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,LUMEN SCHOLAR INSTITUTE,4900182,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,LUMEN SCHOLAR INSTITUTE,4900182,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,LUMEN SCHOLAR INSTITUTE,4900182,2015,Total enrollment,,4,,5,4,19,2,502,4,540,35,2,0
UT,INTECH COLLEGIATE HIGH SCHOOL,4900039,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,INTECH COLLEGIATE HIGH SCHOOL,4900039,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,INTECH COLLEGIATE HIGH SCHOOL,4900039,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,INTECH COLLEGIATE HIGH SCHOOL,4900039,2015,Total enrollment,,2,,13,2,25,4,151,0,197,16,22,0
UT,EDITH BOWEN LABORATORY SCHOOL,4900070,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,EDITH BOWEN LABORATORY SCHOOL,4900070,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,EDITH BOWEN LABORATORY SCHOOL,4900070,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,EDITH BOWEN LABORATORY SCHOOL,4900070,2015,Total enrollment,,4,,7,0,28,2,238,28,307,35,2,4
UT,SEVIER DISTRICT,4900930,2015,Allegations - basis of disability,2,,,,,,,,,,,,
UT,SEVIER DISTRICT,4900930,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,2,0,2,0,0,0
UT,SEVIER DISTRICT,4900930,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,2,0,2,0,0,0
UT,SEVIER DISTRICT,4900930,2015,Total enrollment,,156,,22,30,226,41,4325,7,4807,649,406,67
UT,EXCELSIOR ACADEMY,4900136,2011,Allegations - basis of disability,0,,,,,,,,,,,,
UT,EXCELSIOR ACADEMY,4900136,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,EXCELSIOR ACADEMY,4900136,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,EXCELSIOR ACADEMY,4900136,2011,Total enrollment,,4,,0,0,19,7,592,61,683,59,7,2
UT,SUMMIT ACADEMY HIGH SCHOOL,4900148,2011,Allegations - basis of disability,0,,,,,,,,,,,,
UT,SUMMIT ACADEMY HIGH SCHOOL,4900148,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,SUMMIT ACADEMY HIGH SCHOOL,4900148,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,SUMMIT ACADEMY HIGH SCHOOL,4900148,2011,Total enrollment,,4,,4,4,16,4,262,0,294,35,2,2
UT,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,4900012,2011,Allegations - basis of disability,0,,,,,,,,,,,,
UT,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,4900012,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,4900012,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS,4900012,2011,Total enrollment,,2,,4,4,28,2,322,2,364,29,4,0
UT,EMERY DISTRICT,4900270,2011,Allegations - basis of disability,1,,,,,,,,,,,,
UT,EMERY DISTRICT,4900270,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,2,0,2,0,0,0
UT,EMERY DISTRICT,4900270,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,2,0,2,0,0,0
UT,EMERY DISTRICT,4900270,2011,Total enrollment,,28,,14,12,182,24,2137,0,2397,371,8,100
UT,NORTH SANPETE DISTRICT,4900660,2011,Allegations - basis of disability,0,,,,,,,,,,,,
UT,NORTH SANPETE DISTRICT,4900660,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,NORTH SANPETE DISTRICT,4900660,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,NORTH SANPETE DISTRICT,4900660,2011,Total enrollment,,0,,14,10,331,16,2107,57,2535,377,31,172
UT,FAST FORWARD HIGH,4900019,2011,Allegations - basis of disability,3,,,,,,,,,,,,
UT,FAST FORWARD HIGH,4900019,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,2,0,0,2,2,0,0
UT,FAST FORWARD HIGH,4900019,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,2,0,2,2,0,0
UT,FAST FORWARD HIGH,4900019,2011,Total enrollment,,7,,2,2,34,4,169,0,218,35,0,13
UT,EAST HOLLYWOOD HIGH,4900036,2011,Allegations - basis of disability,1,,,,,,,,,,,,
UT,EAST HOLLYWOOD HIGH,4900036,2011,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,2,0,2,0,0,0
UT,EAST HOLLYWOOD HIGH,4900036,2011,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,2,0,0,0,2,0,0,0
UT,EAST HOLLYWOOD HIGH,4900036,2011,Total enrollment,,4,,4,2,67,0,223,0,300,41,4,4
UT,MOUNTAIN WEST MONTESSORI ACADEMY,4900175,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,MOUNTAIN WEST MONTESSORI ACADEMY,4900175,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,MOUNTAIN WEST MONTESSORI ACADEMY,4900175,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,MOUNTAIN WEST MONTESSORI ACADEMY,4900175,2015,Total enrollment,,2,,4,2,49,4,463,28,552,92,0,5
UT,GARFIELD DISTRICT,4900300,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,GARFIELD DISTRICT,4900300,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,GARFIELD DISTRICT,4900300,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,GARFIELD DISTRICT,4900300,2015,Total enrollment,,33,,6,2,59,8,891,8,1007,115,2,40
UT,SYRACUSE ARTS ACADEMY,4900044,2015,Allegations - basis of disability,3,,,,,,,,,,,,
UT,SYRACUSE ARTS ACADEMY,4900044,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,4,6,0,10,4,0,0
UT,SYRACUSE ARTS ACADEMY,4900044,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,6,0,6,6,0,0
UT,SYRACUSE ARTS ACADEMY,4900044,2015,Total enrollment,,11,,23,11,152,41,1379,47,1664,193,22,10
UT,SUMMIT ACADEMY HIGH SCHOOL,4900148,2015,Allegations - basis of disability,0,,,,,,,,,,,,
UT,SUMMIT ACADEMY HIGH SCHOOL,4900148,2015,Disciplined for harassment or bullying on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,SUMMIT ACADEMY HIGH SCHOOL,4900148,2015,Students reported to have been harassed or bullied on basis of disability,,0,,0,0,0,0,0,0,0,0,0,0
UT,SUMMIT ACADEMY HIGH SCHOOL,4900148,2015,Total enrollment,,0,,10,7,52,10,469,19,567,65,16,0
UT,CS LEWIS ACADEMY,4900074,2015,Allegations - basis of disability,0,,,,,,,,,,,,
